row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
12951,80296,"ENSG00000170324","FRMPD2",143162
12952,36259,"ENSG00000170325","PRDM10",56980
12953,10531,"ENSG00000170340","B3GNT2",10678
12954,2337,"ENSG00000170345","FOS",2353
12955,10814,"ENSG00000170348","TMED10",10972
12956,125618,"ENSG00000170356","OR2A20P",401428
12957,6383,"ENSG00000170364","SETMAR",6419
12958,4061,"ENSG00000170365","SMAD1",4086
12959,1462,"ENSG00000170367","CST5",1473
12960,1459,"ENSG00000170369","CST2",1470
12961,2003,"ENSG00000170370","EMX2",2018
12962,1458,"ENSG00000170373","CST1",1469
12963,78836,"ENSG00000170374","SP7",121340
12964,94742,"ENSG00000170379","FAM115C",285966
12965,9579,"ENSG00000170381","SEMA3E",9723
12966,10299,"ENSG00000170382","LRRN2",10446
12967,7734,"ENSG00000170385","SLC30A1",7779
12968,81679,"ENSG00000170390","DCLK2",166614
12969,60094,"ENSG00000170396","ZNF804A",91752
12970,,"ENSG00000170409","CTA-313A17.2",
12971,35177,"ENSG00000170412","GPRC5C",55890
12972,79447,"ENSG00000170417","TMEM182",130827
12973,85823,"ENSG00000170419","VSTM2A",222008
12974,3831,"ENSG00000170421","KRT8",3856
12975,83405,"ENSG00000170423","KRT78",196374
12976,133,"ENSG00000170425","ADORA2B",136
12977,78823,"ENSG00000170426","SDR9C7",121214
12978,4230,"ENSG00000170430","MGMT",4255
12979,83410,"ENSG00000170439","METTL7B",196410
12980,3867,"ENSG00000170442","AC021066.1",3892
12981,3018,"ENSG00000170445","HARS",3035
12982,81067,"ENSG00000170448","NFXL1",152518
12983,8996,"ENSG00000170454","KRT75",9119
12984,81475,"ENSG00000170456","DENND5B",160518
12985,924,"ENSG00000170458","CD14",929
12986,83676,"ENSG00000170464","DNAJC18",202052
12987,94934,"ENSG00000170465","KRT6C",286887
12988,,"ENSG00000170468","AC005280.1",
12989,83675,"ENSG00000170469","SPATA24",202051
12990,36424,"ENSG00000170471","RALGAPB",57148
12991,58515,"ENSG00000170473","WIBG",84305
12992,30718,"ENSG00000170476","RP11-1280I22.1",51237
12993,3826,"ENSG00000170477","KRT4",3851
12994,9819,"ENSG00000170482","SLC23A1",9963
12995,78840,"ENSG00000170484","KRT74",121391
12996,4831,"ENSG00000170485","NPAS2",4862
12997,80147,"ENSG00000170486","KRT72",140807
12998,3789,"ENSG00000170498","KISS1",3814
12999,81650,"ENSG00000170500","LONRF2",164832
13000,32823,"ENSG00000170502","NUDT9",53343
13001,110164,"ENSG00000170509","HSD17B13",345275
13002,5004,"ENSG00000170515","PA2G4",5036
13003,82017,"ENSG00000170516","COX7B2",170712
13004,54911,"ENSG00000170522","ELOVL6",79071
13005,3864,"ENSG00000170523","KRT83",3889
13006,5177,"ENSG00000170525","PFKFB3",5209
13007,55707,"ENSG00000170537","TMC7",79905
13008,22959,"ENSG00000170540","ARL6IP1",23204
13009,5240,"ENSG00000170542","SERPINB9",5272
13010,36504,"ENSG00000170545","SMAGP",57228
13011,55029,"ENSG00000170549","IRX1",79192
13012,995,"ENSG00000170558","CDH2",1000
13013,81137,"ENSG00000170561","IRX2",153572
13014,79558,"ENSG00000170571","EMB",133418
13015,10578,"ENSG00000170577","SIX2",10736
13016,9104,"ENSG00000170579","DLGAP1",9229
13017,6733,"ENSG00000170581","STAT2",6773
13018,79605,"ENSG00000170584","NUDCD2",134492
13019,,"ENSG00000170590","LINC00266-3",
13020,25894,"ENSG00000170604","IRF2BP1",26145
13021,134710,"ENSG00000170605","OR9K2",441639
13022,3288,"ENSG00000170606","HSPA4",3308
13023,3151,"ENSG00000170608","FOXA3",3171
13024,81149,"ENSG00000170613","FAM71B",153745
13025,119598,"ENSG00000170615","SLC26A5",375611
13026,57726,"ENSG00000170616","SCRT1",83482
13027,28727,"ENSG00000170619","COMMD5",28991
13028,6408,"ENSG00000170624","SGCD",6444
13029,78837,"ENSG00000170627","GTSF1",121355
13030,110424,"ENSG00000170629","DPY19L2P2",349152
13031,7521,"ENSG00000170631","ZNF16",7564
13032,58021,"ENSG00000170632","ARMC10",83787
13033,55997,"ENSG00000170633","RNF34",80196
13034,95,"ENSG00000170634","ACYP2",98
13035,56106,"ENSG00000170638","TRABD",80305
13036,58152,"ENSG00000170647","TMEM133",83935
13037,10858,"ENSG00000170653","ATF7",11016
13038,1018792,"ENSG00000170667","RASA4B",100271927
13039,9173,"ENSG00000170677","SOCS6",9306
13040,110243,"ENSG00000170681","MURC",347273
13041,26244,"ENSG00000170683","OR10A3",26496
13042,81563,"ENSG00000170684","ZNF296",162979
13043,26091,"ENSG00000170688","OR5E1P",26343
13044,3199,"ENSG00000170689","HOXB9",3219
13045,94169,"ENSG00000170703","TTLL6",284076
13046,23001,"ENSG00000170727","BOP1",23246
13047,5397,"ENSG00000170734","POLH",5429
13048,80310,"ENSG00000170743","SYT9",143425
13049,3765,"ENSG00000170745","KCNS3",3790
13050,27033,"ENSG00000170748","RBMXL2",27288
13051,3774,"ENSG00000170759","KIF5B",3799
13052,2844,"ENSG00000170775","GPR37",2861
13053,11054,"ENSG00000170776","AKAP13",11214
13054,59811,"ENSG00000170777","TPD52L3",89882
13055,34327,"ENSG00000170779","CDCA4",55038
13056,93909,"ENSG00000170782","OR10A4",283297
13057,83383,"ENSG00000170786","SDR16C5",195814
13058,80299,"ENSG00000170788","DYDC1",143241
13059,109929,"ENSG00000170790","OR10A2",341276
13060,54984,"ENSG00000170791","CHCHD7",79145
13061,60678,"ENSG00000170801","HTRA3",94031
13062,3324,"ENSG00000170802","FOXN2",3344
13063,80346,"ENSG00000170803","OR2AG1",144125
13064,135642,"ENSG00000170807","LMOD2",442721
13065,8360,"ENSG00000170819","BFSP2",8419
13066,2476,"ENSG00000170820","FSHR",2492
13067,,"ENSG00000170827","CELP",
13068,157122779,"ENSG00000170832","USP32",100506882
13069,1049,"ENSG00000170835","CEL",1056
13070,8427,"ENSG00000170836","PPM1D",8493
13071,2833,"ENSG00000170837","GPR27",2850
13072,,"ENSG00000170846","AC093323.3",
13073,5643,"ENSG00000170848","PSG6",5675
13074,25697,"ENSG00000170852","KBTBD2",25948
13075,59054,"ENSG00000170854","MINA",84864
13076,30979,"ENSG00000170855","TRIAP1",51499
13077,,"ENSG00000170858","AC006293.3",
13078,27003,"ENSG00000170860","LSM3",27258
13079,10868,"ENSG00000170866","LILRA3",11026
13080,9634,"ENSG00000170871","KIAA0232",9778
13081,9644,"ENSG00000170873","MTSS1",9788
13082,55025,"ENSG00000170876","TMEM43",79188
13083,11076,"ENSG00000170881","RNF139",11236
13084,6170,"ENSG00000170889","RPS9",6203
13085,5287,"ENSG00000170890","PLA2G1B",5319
13086,33651,"ENSG00000170891","CYTL1",54360
13087,54882,"ENSG00000170892","TSEN34",79042
13088,7157,"ENSG00000170893","TRH",7200
13089,2924,"ENSG00000170899","GSTA4",2941
13090,58638,"ENSG00000170903","KIAA1826",84437
13091,4670,"ENSG00000170906","NDUFA3",4696
13092,79097,"ENSG00000170909","OSCAR",126014
13093,59502,"ENSG00000170915","PAQR8",85315
13094,11003,"ENSG00000170917","NUDT6",11162
13095,1002077,"ENSG00000170919","XXyac-R12DG2.2",100190939
13096,124043,"ENSG00000170920","OR7G3",390883
13097,25864,"ENSG00000170921","TANC2",26115
13098,124042,"ENSG00000170923","OR7G2",390882
13099,35439,"ENSG00000170925","TEX13B",56156
13100,5282,"ENSG00000170927","PKHD1",5314
13101,79088,"ENSG00000170929","OR1M1",125963
13102,,"ENSG00000170935","NCBP2L",
13103,,"ENSG00000170941","AC135352.1",
13104,78796,"ENSG00000170946","DNAJC24",120526
13105,59653,"ENSG00000170948","MBD3L1",85509
13106,59890,"ENSG00000170949","ZNF160",90338
13107,5200,"ENSG00000170950","PGK2",5232
13108,85578,"ENSG00000170953","OR8B12",219858
13109,35075,"ENSG00000170954","ZNF415",55786
13110,76588,"ENSG00000170955","PRKCDBP",112464
13111,1076,"ENSG00000170956","CEACAM3",1084
13112,109918,"ENSG00000170959","DCDC5",341019
13113,3020,"ENSG00000170961","HAS2",3037
13114,56111,"ENSG00000170962","PDGFD",80310
13115,10603,"ENSG00000170965","PLAC1",10761
13116,128656,"ENSG00000170967","DDI1",414301
13117,157098156,"ENSG00000170983","LINC00208",83655
13118,1888,"ENSG00000170989","S1PR1",1901
13119,59857,"ENSG00000171004","HS6ST2",90161
13120,85584,"ENSG00000171014","OR4D5",219875
13121,25857,"ENSG00000171016","PYGO1",26108
13122,55932,"ENSG00000171017","LRRC8E",80131
13123,5537,"ENSG00000171033","PKIA",5569
13124,94765,"ENSG00000171044","XKR6",286046
13125,83709,"ENSG00000171045","TSNARE1",203062
13126,2342,"ENSG00000171049","FPR2",2358
13127,2341,"ENSG00000171051","FPR1",2357
13128,81461,"ENSG00000171053","PATE1",160065
13129,110265,"ENSG00000171054","OR13H1",347468
13130,9493,"ENSG00000171055","FEZ2",9637
13131,57837,"ENSG00000171056","SOX7",83595
13132,83713,"ENSG00000171060","C8orf74",203076
13133,33143,"ENSG00000171067","C11orf24",53838
13134,1001528,"ENSG00000171084","RP11-666A20.1",100125556
13135,235,"ENSG00000171094","ALK",238
13136,879,"ENSG00000171097","CCBL1",883
13137,4508,"ENSG00000171100","MTM1",4534
13138,94274,"ENSG00000171101","AC063977.1",284367
13139,29722,"ENSG00000171102","OBP2B",29989
13140,34295,"ENSG00000171103","TRMT61B",55006
13141,3618,"ENSG00000171105","INSR",3643
13142,34958,"ENSG00000171109","MFN1",55669
13143,81226,"ENSG00000171115","GIMAP8",155038
13144,30883,"ENSG00000171116","HSFX1",100506164
13145,4871,"ENSG00000171119","NRTN",4902
13146,26839,"ENSG00000171121","KCNMB3",27094
13147,2509,"ENSG00000171124","FUT3",2525
13148,82145,"ENSG00000171126","KCNG3",170850
13149,1015085,"ENSG00000171129","HSFX2",100130086
13150,81232,"ENSG00000171130","ATP6V0E2",155066
13151,5549,"ENSG00000171132","PRKCE",5581
13152,25997,"ENSG00000171133","OR2K2",26248
13153,58723,"ENSG00000171135","JAGN1",84522
13154,78647,"ENSG00000171136","RLN3",117579
13155,10327,"ENSG00000171148","TADA3",10474
13156,9511,"ENSG00000171150","SOCS5",9655
13157,28807,"ENSG00000171155","C1GALT1C1",29071
13158,54934,"ENSG00000171159","C9orf16",79095
13159,78721,"ENSG00000171160","MORN4",118812
13160,55697,"ENSG00000171161","ZNF672",79894
13161,34946,"ENSG00000171163","ZNF692",55657
13162,83726,"ENSG00000171169","NAIF1",203245
13163,40713,"ENSG00000171174","RBKS",64080
13164,25994,"ENSG00000171180","OR2M4",26245
13165,2880,"ENSG00000171189","GRIK1",2897
13166,4563,"ENSG00000171195","MUC7",4589
13167,37317,"ENSG00000171199","PROL1",58503
13168,10721,"ENSG00000171201","SMR3B",10879
13169,58443,"ENSG00000171202","TMEM126A",84233
13170,35151,"ENSG00000171204","TMEM126B",55863
13171,57285,"ENSG00000171206","TRIM8",81603
13172,57511,"ENSG00000171208","NETO2",81831
13173,1437,"ENSG00000171209","CSN3",1448
13174,29971,"ENSG00000171217","CLDN20",49861
13175,34850,"ENSG00000171219","CDC42BPG",55561
13176,,"ENSG00000171222","SCAND1",
13177,3701,"ENSG00000171223","JUNB",3726
13178,85560,"ENSG00000171224","C10orf35",219738
13179,80089,"ENSG00000171227","TMEM37",140738
13180,7321,"ENSG00000171234","UGT2B7",7364
13181,78156,"ENSG00000171236","LRG1",116844
13182,55604,"ENSG00000171241","SHCBP1",79801
13183,25677,"ENSG00000171243","SOSTDC1",25928
13184,4853,"ENSG00000171246","NPTX1",4884
13185,94066,"ENSG00000171262","FAM98B",283742
13186,36870,"ENSG00000171282","BAHCC1",57597
13187,59944,"ENSG00000171291","ZNF439",90594
13188,79103,"ENSG00000171295","ZNF440",126070
13189,2532,"ENSG00000171298","GAA",2548
13190,79010,"ENSG00000171302","CANT1",124583
13191,3752,"ENSG00000171303","KCNK3",3777
13192,58497,"ENSG00000171307","ZDHHC16",84287
13193,30005,"ENSG00000171310","CHST11",50515
13194,30496,"ENSG00000171311","EXOSC1",51013
13195,5191,"ENSG00000171314","PGAM1",5223
13196,34925,"ENSG00000171316","CHD7",55636
13197,81296,"ENSG00000171320","ESCO2",157570
13198,3855,"ENSG00000171345","KRT19",3880
13199,3841,"ENSG00000171346","KRT15",3866
13200,149604,"ENSG00000171357","C1orf190",541468
13201,8618,"ENSG00000171360","KRT38",8687
13202,1175,"ENSG00000171365","CLCN5",1184
13203,10918,"ENSG00000171368","TPPP",11076
13204,3727,"ENSG00000171385","KCND3",3752
13205,8785,"ENSG00000171388","APLN",8862
13206,58815,"ENSG00000171396","KRTAP4-4",84616
13207,3835,"ENSG00000171401","KRT13",3860
13208,81940,"ENSG00000171402","XAGE3",170626
13209,3832,"ENSG00000171403","KRT9",3857
13210,81941,"ENSG00000171405","XAGE5",170627
13211,26860,"ENSG00000171408","PDE7B",27115
13212,41503,"ENSG00000171421","MRPL36",64979
13213,31025,"ENSG00000171425","ZNF581",51545
13214,6,"ENSG00000171428","NAT1",9
13215,33765,"ENSG00000171431","KRT20",54474
13216,124564,"ENSG00000171433","GLOD5",392465
13217,93962,"ENSG00000171435","KSR2",283455
13218,80647,"ENSG00000171443","ZNF524",147807
13219,4138,"ENSG00000171444","MCC",4163
13220,109995,"ENSG00000171446","KRT27",342574
13221,36957,"ENSG00000171448","ZBTB26",57684
13222,8862,"ENSG00000171450","CDK5R2",8941
13223,60141,"ENSG00000171451","DSEL",92126
13224,9392,"ENSG00000171453","POLR1C",9533
13225,82226,"ENSG00000171456","ASXL1",171023
13226,124534,"ENSG00000171459","OR1L6",392390
13227,41832,"ENSG00000171462","DLK2",65989
13228,34100,"ENSG00000171466","ZNF562",54811
13229,23900,"ENSG00000171467","ZNF318",24149
13230,60258,"ENSG00000171469","ZNF561",93134
13231,151821,"ENSG00000171471","MAP1LC3B2",643246
13232,80592,"ENSG00000171475","WIPF2",147179
13233,58726,"ENSG00000171476","HOPX",84525
13234,169661,"ENSG00000171478","SPACA5B",729201
13235,26482,"ENSG00000171481","OR1L3",26735
13236,93609,"ENSG00000171483","SSX6",280657
13237,110237,"ENSG00000171484","OR1B1",347169
13238,79116,"ENSG00000171487","NLRP5",126206
13239,58440,"ENSG00000171488","LRRC8C",84230
13240,123614,"ENSG00000171489","SPACA5",389852
13241,25905,"ENSG00000171490","RSL1D1",26156
13242,34433,"ENSG00000171492","LRRC8D",55144
13243,79562,"ENSG00000171495","HEATR7B2",133558
13244,79763,"ENSG00000171496","OR1L8",138881
13245,5449,"ENSG00000171497","PPID",5481
13246,79764,"ENSG00000171501","OR1N2",138882
13247,90289,"ENSG00000171502","COL24A1",255631
13248,2095,"ENSG00000171503","ETFDH",2110
13249,79765,"ENSG00000171505","OR1N1",138883
13250,37774,"ENSG00000171509","RXFP1",59350
13251,23320,"ENSG00000171517","LPAR3",23566
13252,5702,"ENSG00000171522","PTGER4",5734
13253,6862,"ENSG00000171530","TBCA",6902
13254,4735,"ENSG00000171532","NEUROD2",4761
13255,4110,"ENSG00000171533","MAP6",4135
13256,23195,"ENSG00000171540","OTP",23440
13257,9291,"ENSG00000171551","ECEL1",9427
13258,595,"ENSG00000171552","BCL2L1",598
13259,2251,"ENSG00000171557","FGG",2266
13260,2228,"ENSG00000171560","FGA",2243
13261,109926,"ENSG00000171561","OR2AT4",341152
13262,2229,"ENSG00000171564","FGB",2244
13263,5324,"ENSG00000171566","PLRG1",5356
13264,76549,"ENSG00000171570","EGLN2",112398
13265,83646,"ENSG00000171574","ZNF584",201514
13266,1814,"ENSG00000171587","DSCAM",1826
13267,41044,"ENSG00000171595","DNAI2",64446
13268,10170,"ENSG00000171596","NMUR1",10316
13269,22639,"ENSG00000171603","CLSTN1",22883
13270,31003,"ENSG00000171604","CXXC5",51523
13271,10624,"ENSG00000171606","ZNF274",10782
13272,5261,"ENSG00000171608","PIK3CD",5293
13273,82699,"ENSG00000171611","PTCRA",171558
13274,58485,"ENSG00000171612","SLC25A33",84275
13275,8441,"ENSG00000171617","ENC1",8507
13276,55977,"ENSG00000171621","SPSB1",80176
13277,4999,"ENSG00000171631","P2RY6",5031
13278,2171,"ENSG00000171634","BPTF",2186
13279,81907,"ENSG00000171643","S100Z",170591
13280,94249,"ENSG00000171649","ZIK1",284307
13281,26942,"ENSG00000171657","GPR82",27197
13282,110146,"ENSG00000171658","RP11-443P15.2",344887
13283,2840,"ENSG00000171659","GPR34",2857
13284,85618,"ENSG00000171671","SHANK2-AS3",220070
13285,36722,"ENSG00000171680","PLEKHG5",57449
13286,35018,"ENSG00000171681","ATF7IP",55729
13287,149625,"ENSG00000171695","C20orf201",198437
13288,10141,"ENSG00000171700","RGS19",10287
13289,6879,"ENSG00000171703","TCEA2",6919
13290,1661,"ENSG00000171711","DEFB4A",1673
13291,83758,"ENSG00000171714","ANO5",203859
13292,8764,"ENSG00000171720","HDAC3",8841
13293,94373,"ENSG00000171722","C1orf111",284680
13294,10097,"ENSG00000171723","GPHN",10243
13295,36960,"ENSG00000171724","VAT1L",57687
13296,34381,"ENSG00000171729","TMEM51",55092
13297,23016,"ENSG00000171735","CAMTA1",23261
13298,3935,"ENSG00000171747","LGALS4",3960
13299,81015,"ENSG00000171757","LRRC34",151827
13300,5021,"ENSG00000171759","PAH",5053
13301,54869,"ENSG00000171763","SPATA5L1",79029
13302,2612,"ENSG00000171766","GATM",2628
13303,60278,"ENSG00000171772","SYCE1",93426
13304,77718,"ENSG00000171773","NXNL1",115861
13305,77700,"ENSG00000171777","RASGRP4",115727
13306,4776,"ENSG00000171786","NHLH1",4807
13307,83538,"ENSG00000171790","SLFNL1",200172
13308,593,"ENSG00000171791","BCL2",596
13309,57937,"ENSG00000171792","C12orf32",83695
13310,1492,"ENSG00000171793","CTPS",1503
13311,8373,"ENSG00000171794","UTF1",8433
13312,59598,"ENSG00000171798","KNDC1",85442
13313,58123,"ENSG00000171804","WDR87",83889
13314,60170,"ENSG00000171806","METTL18",92342
13315,34066,"ENSG00000171811","C10orf93",54777
13316,1287,"ENSG00000171812","COL8A2",1296
13317,81772,"ENSG00000171813","PWWP2B",170394
13318,29663,"ENSG00000171815","PCDHB1",29930
13319,81591,"ENSG00000171817","ZNF540",163255
13320,10072,"ENSG00000171819","ANGPTL7",10218
13321,80390,"ENSG00000171823","FBXL14",144699
13322,5362,"ENSG00000171824","EXOSC10",5394
13323,80699,"ENSG00000171827","ZNF570",148268
13324,4784,"ENSG00000171840","NINJ2",4815
13325,4275,"ENSG00000171843","MLLT3",4300
13326,34427,"ENSG00000171847","FAM90A1",55138
13327,6208,"ENSG00000171848","RRM2",6241
13328,30594,"ENSG00000171853","TTC15",51112
13329,3436,"ENSG00000171855","IFNB1",3456
13330,6194,"ENSG00000171858","RPS21",6227
13331,715,"ENSG00000171860","C3AR1",719
13332,34467,"ENSG00000171861","RNMTL1",55178
13333,5696,"ENSG00000171862","PTEN",5728
13334,6168,"ENSG00000171863","RPS7",6201
13335,23381,"ENSG00000171864","PRND",23627
13336,89745,"ENSG00000171865","RNASEH1",246243
13337,5589,"ENSG00000171867","PRNP",5621
13338,79263,"ENSG00000171872","KLF17",128209
13339,143,"ENSG00000171873","ADRA1D",146
13340,59168,"ENSG00000171877","FRMD5",84978
13341,358,"ENSG00000171885","AQP4",361
13342,,"ENSG00000171889","MIR31HG",
13343,37105,"ENSG00000171903","CYP4F11",57834
13344,57902,"ENSG00000171914","TLN2",83660
13345,151043,"ENSG00000171916","LGALS9C",654346
13346,30513,"ENSG00000171928","FAM18B1",51030
13347,10370,"ENSG00000171931","FBXW10",10517
13348,26280,"ENSG00000171936","OR10H3",26532
13349,7720,"ENSG00000171940","ZNF217",7764
13350,26286,"ENSG00000171942","OR10H2",26538
13351,,"ENSG00000171943","SRGAP2P1",
13352,123692,"ENSG00000171944","OR52A5",390054
13353,7811,"ENSG00000171951","SCG2",7857
13354,60075,"ENSG00000171953","ATPAF2",91647
13355,79146,"ENSG00000171954","CYP4F22",126410
13356,26768,"ENSG00000171956","FOXB1",27023
13357,10318,"ENSG00000171960","PPIH",10465
13358,57694,"ENSG00000171962","LRRC48",83450
13359,79126,"ENSG00000171970","ZNF57",126295
13360,80828,"ENSG00000171984","C20orf196",149840
13361,80315,"ENSG00000171987","C11orf40",143501
13362,85697,"ENSG00000171988","JMJD1C",221037
13363,60186,"ENSG00000171989","LDHAL6B",92483
13364,11181,"ENSG00000171992","SYNPO",11346
13365,,"ENSG00000171999","OR52P2P",
13366,55834,"ENSG00000172000","ZNF556",80032
13367,4093,"ENSG00000172005","MAL",4118
13368,77658,"ENSG00000172006","ZNF554",115196
13369,57696,"ENSG00000172007","RAB33B",83452
13370,7022,"ENSG00000172009","THOP1",7064
13371,171941,"ENSG00000172014","ANKRD20A4",728747
13372,5036,"ENSG00000172016","REG3A",5068
13373,2580,"ENSG00000172020","GAP43",2596
13374,5936,"ENSG00000172023","REG1B",5968
13375,90091,"ENSG00000172031","EPHX4",253152
13376,3888,"ENSG00000172037","LAMB2",3913
13377,10711,"ENSG00000172046","USP19",10869
13378,5827,"ENSG00000172053","QARS",5859
13379,60749,"ENSG00000172057","ORMDL3",94103
13380,8240,"ENSG00000172058","SERF1A",8293
13381,8401,"ENSG00000172059","KLF11",8462
13382,79478,"ENSG00000172061","LRRC15",131578
13383,6566,"ENSG00000172062","SMN1",6606
13384,80149,"ENSG00000172070","SRXN1",140809
13385,9314,"ENSG00000172071","EIF2AK3",9451
13386,83574,"ENSG00000172073","C2orf51",200523
13387,79130,"ENSG00000172081","MOB3A",126308
13388,30796,"ENSG00000172086","KRCC1",51315
13389,10055,"ENSG00000172113","NME6",10201
13390,33497,"ENSG00000172115","CYCS",54205
13391,921,"ENSG00000172116","CD8B",926
13392,34395,"ENSG00000172123","SLFN12",55106
13393,790,"ENSG00000172137","CALB2",794
13394,94544,"ENSG00000172139","SLC9A10",285335
13395,8325,"ENSG00000172146","OR1A1",8383
13396,,"ENSG00000172148","OR7A2P",
13397,25938,"ENSG00000172150","OR1A2",26189
13398,78799,"ENSG00000172154","OR8I2",120586
13399,110627,"ENSG00000172155","LCE1D",353134
13400,6321,"ENSG00000172156","CCL11",6356
13401,90385,"ENSG00000172159","FRMD3",257019
13402,6601,"ENSG00000172164","SNTB1",6641
13403,26830,"ENSG00000172167","MTBP",27085
13404,55539,"ENSG00000172171","C17orf42",79736
13405,28734,"ENSG00000172172","MRPL13",28998
13406,10734,"ENSG00000172175","MALT1",10892
13407,5585,"ENSG00000172179","PRL",5617
13408,3644,"ENSG00000172183","ISG20",3669
13409,,"ENSG00000172186","HMGN1P35",
13410,85515,"ENSG00000172188","OR4C11",219429
13411,81175,"ENSG00000172197","MBOAT1",154141
13412,85512,"ENSG00000172199","OR8U1",219417
13413,3380,"ENSG00000172201","ID4",3400
13414,78765,"ENSG00000172208","OR4X2",119764
13415,2828,"ENSG00000172209","GPR22",2845
